Time,Height,Type,Valid
0.0016197585296605088,0.25029296875,NONE,1.0
0.009439758529660183,0.154541015625,NONE,1.0
0.012219758529660063,0.20454101562500004,NONE,1.0
0.13725975852965497,0.18369140625000002,NONE,1.0
0.17227975852965355,0.15292968750000002,NONE,0.0
0.2762597585296493,2.45908203125,Type I,1.0
0.28959975852964875,2.682763671875,Type I,1.0
0.30639975852964807,3.008740234375,Type I,1.0
0.3378397585296468,2.193505859375,Type I,1.0
0.3478197585296464,1.792041015625,Type I,1.0
0.35155975852964627,0.86904296875,Type I,1.0
0.3526597585296462,0.16225585937499998,Type I,0.0
0.3528197585296462,0.16152343749999998,Type I,0.0
0.3997597585296443,0.152880859375,NONE,0.0
0.3998197585296443,0.157958984375,NONE,1.0
0.40049975852964426,0.41718750000000004,NONE,0.0
0.40207975852964417,0.27753906250000004,NONE,1.0
0.4021997585296442,0.1654296875000001,NONE,0.0
0.40239975852964416,0.21147460937499996,NONE,0.0
0.40249975852964415,0.1849609375000001,NONE,0.0
0.40277975852964415,0.238037109375,NONE,0.0
0.4053197585296441,0.25566406249999996,NONE,1.0
0.43973975852964264,0.246142578125,NONE,1.0
0.44007975852964265,0.18901367187499996,NONE,0.0
0.44027975852964263,0.352197265625,NONE,0.0
0.4416997585296426,0.170947265625,NONE,0.0
0.4417797585296426,0.22783203125,NONE,1.0
0.4446997585296425,0.201904296875,NONE,1.0
0.44475975852964245,0.152783203125,NONE,0.0
0.4457397585296424,0.240234375,NONE,0.0
0.4458197585296424,0.23808593749999996,NONE,0.0
0.4475797585296424,0.46865234375,NONE,1.0
0.44809975852964234,3.93994140625,NONE,0.0

Start,End,Type
0.273,0.309,Type I
0.335,0.354,Type I
