Time,Height,Type,Valid
0.0016797056961033868,0.26396484375,NONE,1.0
0.183159705696096,0.17255859375000004,NONE,0.0
0.18375970569609595,0.15122070312500002,NONE,0.0
0.19873970569609534,0.16328125000000004,NONE,0.0
0.20289970569609517,0.15234375,NONE,0.0
0.2051597056960951,0.21718749999999998,NONE,1.0
0.20811970569609495,0.88916015625,NONE,1.0
0.21119970569609486,1.175048828125,NONE,1.0
0.21375970569609476,0.18012695312500004,NONE,1.0
0.22269970569609437,0.15615234374999998,NONE,0.0
0.22907970569609415,0.479345703125,NONE,1.0
0.2439597056960935,0.650537109375,Type I,1.0
0.25267970569609316,1.130517578125,Type I,1.0
0.2607197056960928,0.9923828125,Type I,1.0
0.26951970569609246,1.053076171875,Type I,1.0
0.27763970569609214,1.09228515625,Type I,1.0
0.28495970569609186,0.574365234375,Type I,1.0
0.29251970569609154,0.79228515625,Type I,1.0
0.2985197056960913,2.16748046875,Type I,1.0
0.30439970569609104,1.04521484375,Type I,1.0
0.31199970569609076,1.289404296875,Type I,1.0
0.3200397056960904,1.348486328125,Type I,1.0
0.32823970569609007,1.53681640625,Type I,1.0
0.33413970569608986,1.423828125,Type I,1.0
0.3424797056960895,0.887060546875,NONE,1.0
0.3497797056960892,1.1166015625,NONE,1.0
0.35073970569608914,3.8505859375,NONE,0.0
0.3663197056960885,0.17207031250000004,NONE,0.0
0.3673997056960885,0.34907226562500004,NONE,1.0
0.36823970569608844,0.36210937499999996,NONE,0.0
0.37571970569608815,0.16450195312500004,NONE,1.0
0.37807970569608806,0.17509765624999996,NONE,0.0
0.380059705696088,0.24028320312499996,NONE,1.0
0.38219970569608785,0.44794921875000004,NONE,1.0
0.41509970569608656,0.17133789062500004,NONE,0.0
0.4187197056960864,0.72041015625,NONE,1.0
0.42517970569608615,2.772998046875,NONE,1.0

Start,End,Type
0.24,0.33999999999999997,Type I
