Time,Height,Type,Valid
0.006439741554257791,0.1642578125,NONE,0.0
0.13029974155425275,0.4251953125000001,NONE,1.0
0.24787974155424797,0.15302734375000004,NONE,1.0
0.24793974155424797,0.15468749999999998,NONE,0.0
0.26021974155424743,0.15595703125000004,NONE,1.0
0.26025974155424747,0.15019531249999996,NONE,0.0
0.26033974155424744,0.17641601562499998,NONE,0.0
0.26547974155424725,0.15380859375,NONE,0.0
0.26553974155424726,0.17519531249999998,NONE,1.0
0.26569974155424725,0.1572265625,NONE,0.0
0.27041974155424703,0.17988281250000004,NONE,1.0
0.28265974155424656,0.40034179687500004,NONE,1.0
0.28307974155424653,0.239501953125,NONE,0.0
0.2881997415542463,0.19467773437500002,NONE,1.0
0.30013974155424583,0.4129882812500001,NONE,1.0
0.3004597415542458,0.20991210937500004,NONE,0.0
0.3152197415542452,0.53876953125,Type I,1.0
0.3153597415542452,0.15522460937500004,Type I,0.0
0.3155397415542452,0.1719726562499999,Type I,0.0
0.3168597415542451,0.207275390625,Type I,1.0
0.3228197415542449,0.3709472656249999,Type I,1.0
0.3304797415542446,0.5164550781249999,Type I,1.0
0.34101974155424414,0.4469238281250001,Type I,1.0
0.34139974155424413,0.1664062500000001,Type I,0.0
0.34147974155424415,0.19780273437499996,Type I,0.0
0.34625974155424394,0.2928710937500001,Type I,1.0
0.35323974155424365,0.37031250000000004,Type I,1.0
0.3534397415542436,0.16655273437499996,Type I,0.0
0.3569997415542435,0.20068359375,Type I,1.0
0.35749974155424347,0.21142578125,Type I,0.0
0.3648997415542432,0.681640625,Type I,1.0
0.36507974155424316,0.1795410156249999,Type I,0.0
0.36895974155424305,0.2813476562499999,Type I,1.0
0.369379741554243,0.1681152343750001,Type I,0.0
0.3727397415542429,0.23173828124999996,Type I,1.0
0.37817974155424267,0.43388671874999996,Type I,1.0
0.37833974155424266,0.3141113281250001,Type I,0.0
0.39091974155424214,0.48750000000000004,Type I,1.0
0.39107974155424213,0.2613769531250001,Type I,0.0
0.39499974155424195,0.6483398437500001,Type I,1.0
0.3956797415542419,0.1502441406249999,Type I,0.0
0.3991597415542418,0.17333984375,Type I,1.0
0.4036797415542416,0.5157226562499999,Type I,1.0
0.4038797415542416,0.23291015625,Type I,0.0
0.40813974155424143,0.711376953125,Type I,1.0
0.4165597415542411,0.670166015625,Type I,1.0
0.4167397415542411,0.305908203125,Type I,0.0
0.4204397415542409,0.5753417968750001,Type I,1.0
0.42901974155424055,0.555126953125,Type I,1.0
0.4291597415542406,0.2625488281249999,Type I,0.0
0.4411397415542401,0.507763671875,Type I,1.0
0.4413197415542401,0.2696289062499999,Type I,0.0
0.4449797415542399,0.608203125,Type I,1.0
0.4518797415542396,0.3201660156249999,NONE,1.0
0.45205974155423967,0.3008789062499999,NONE,0.0
0.46283974155423924,0.6144042968750001,NONE,1.0
0.4629397415542392,0.29658203125000004,NONE,0.0
0.47289974155423875,1.99228515625,NONE,1.0

Start,End,Type
0.313,0.449,Type I
