Time,Height,Type,Valid
0.001679738883969606,0.26650390625,NONE,1.0
0.1439197388839638,0.17153320312499998,Type I,0.0
0.14459973888396377,1.195263671875,Type I,1.0
0.1487997388839636,0.159423828125,Type I,0.0
0.1490597388839636,0.2540527343750001,Type I,1.0
0.1557997388839633,3.0376953125,Type I,1.0
0.1664797388839629,3.115673828125,Type I,1.0
0.17199973888396267,2.424560546875,Type I,1.0
0.17503973888396254,0.16289062500000018,Type I,0.0
0.17529973888396252,1.3408203125,Type I,1.0
0.1756397388839625,0.2521484374999998,Type I,0.0
0.17991973888396234,0.4937988281250001,Type I,1.0
0.1837597388839622,0.203857421875,NONE,1.0

Start,End,Type
0.14300000000000002,0.181,Type I
