Time,Height,Type,Valid
0.0015996982574662533,0.24164939413265307,NONE,1.0
0.010979698257469125,0.2281967474489796,NONE,1.0
0.013439698257469879,0.32919124681122447,NONE,1.0
0.0752396982574888,0.2179827008928571,NONE,1.0
0.1428196982575095,0.18704161352040816,NONE,1.0
0.21941969825753294,0.360481106505102,Type II,1.0
0.22461969825753453,0.41842713647959184,Type II,1.0
0.22741969825753539,0.5765206473214286,Type II,1.0
0.2276396982575355,0.15375876913265307,Type II,0.0
0.23379969825753733,0.53466796875,Type II,1.0
0.23413969825753744,0.15495455994897955,Type II,0.0
0.2385996982575388,0.15500438456632648,Type II,0.0
0.25279969825754317,0.5507114955357143,Type II,1.0
0.258679698257545,0.6518056441326531,Type II,1.0
0.26483969825754683,0.3777204241071429,Type II,1.0
0.2704796982575486,0.3054249043367347,Type II,1.0
0.2706796982575487,0.15042051977040816,Type II,0.0
0.2774196982575507,0.5525550063775511,Type II,1.0
0.28013969825755153,0.40975765306122447,Type II,1.0
0.28291969825755237,0.7595762914540817,Type II,1.0
0.2912396982575549,0.528938137755102,Type II,1.0
0.291359698257555,0.1524135044642857,Type II,0.0
0.291419698257555,0.16855668048469385,Type II,0.0
0.2950396982575561,0.6641123246173469,Type II,1.0
0.29615969825755645,0.25051817602040816,Type II,0.0
0.32661969825756576,0.27214205994897955,NONE,1.0
0.3455396982575716,1.1867227359693877,NONE,1.0
0.34745969825757217,0.40397799744897966,NONE,1.0
0.34809969825757237,0.39087412308673475,NONE,0.0
0.3482996982575724,0.15261280293367352,NONE,0.0
0.34891969825757263,2.723164461096939,NONE,0.0
0.3496396982575728,0.21813217474489832,NONE,1.0
0.34973969825757284,0.17931879783163307,NONE,0.0

Start,End,Type
0.218,0.298,Type II
