Time,Height,Type,Valid
0.0016397388839696075,0.2634765625,NONE,1.0
0.1783797388839624,0.17275390624999998,NONE,1.0
0.18425973888396216,0.15004882812499998,NONE,0.0
0.1931397388839618,0.15097656250000002,NONE,0.0
0.1931997388839618,0.15957031249999998,NONE,0.0
0.19361973888396178,0.16645507812500004,NONE,0.0
0.20181973888396143,0.16425781250000004,NONE,0.0
0.20859973888396116,0.949072265625,Type II,1.0
0.2100397388839611,0.16372070312499998,Type II,0.0
0.21231973888396105,0.294775390625,Type II,1.0
0.21257973888396103,0.956982421875,Type II,0.0
0.22343973888396057,0.7564453125,Type II,1.0
0.2324597388839602,1.268408203125,Type II,1.0
0.24797973888395958,0.6595703125,Type II,1.0
0.25537973888395926,1.036181640625,Type II,1.0
0.2647797388839589,0.912255859375,Type II,1.0
0.2717197388839586,1.22177734375,Type II,1.0
0.2794797388839583,1.327978515625,Type II,1.0
0.286639738883958,1.9158203125,Type II,1.0
0.29261973888395776,1.119775390625,Type II,1.0
0.2988597388839575,0.885888671875,Type II,1.0
0.3063597388839572,0.95185546875,Type II,1.0
0.3139997388839569,1.090380859375,Type II,1.0
0.3220197388839566,1.453173828125,Type II,1.0
0.32979973888395625,1.064697265625,Type II,1.0
0.33457973888395603,1.80380859375,Type II,1.0
0.34403973888395567,1.614501953125,Type II,1.0
0.3511997388839554,1.209326171875,Type II,1.0
0.35607973888395517,1.51962890625,NONE,1.0
0.3572597388839551,0.802099609375,NONE,0.0
0.35851973888395505,0.842041015625,NONE,1.0
0.35877973888395503,0.23320312499999996,NONE,0.0
0.35891973888395506,3.90537109375,NONE,0.0
0.3823797388839541,0.15815429687500004,NONE,1.0
0.38261973888395406,0.3472656249999999,NONE,0.0
0.385359738883954,1.92255859375,NONE,1.0

Start,End,Type
0.246,0.353,Type II
0.206,0.236,Type II
