Time,Height,Type,Valid
0.0016597524261449323,0.23447265625,NONE,1.0
0.007979752426144682,0.200927734375,NONE,1.0
0.008819752426144634,0.20278320312499998,NONE,0.0
0.010139752426144594,0.34423828125,NONE,1.0
0.062379752426142465,0.20786132812500002,NONE,1.0
0.08239975242614164,0.15292968750000002,NONE,0.0
0.12433975242613993,0.15556640624999996,Type I,0.0
0.12603975242613985,0.30703125,Type I,1.0
0.13229975242613962,0.258349609375,Type I,1.0
0.13889975242613933,0.374560546875,Type I,1.0
0.14081975242613926,0.389794921875,Type I,1.0
0.14323975242613918,0.362841796875,Type I,1.0
0.14893975242613894,0.4951171875,Type I,1.0
0.15363975242613875,0.39892578125,Type I,1.0
0.1569397524261386,0.355810546875,Type I,1.0
0.1597197524261385,0.322900390625,Type I,1.0
0.16287975242613836,0.33740234375,Type I,1.0
0.16331975242613833,0.19873046875,Type I,0.0
0.16621975242613823,0.48828125,Type I,1.0
0.16765975242613818,0.493994140625,Type I,0.0
0.1691397524261381,0.503515625,Type I,1.0
0.171159752426138,0.335693359375,Type I,1.0
0.17321975242613794,0.3275390625,Type I,1.0
0.19807975242613696,1.71884765625,NONE,1.0
0.1990197524261369,0.22172851562499996,NONE,0.0
0.1994597524261369,0.24077148437499996,NONE,0.0

Start,End,Type
0.12,0.181,Type I
