Time,Height,Type,Valid
0.0016796725082371677,0.2796875,NONE,1.0
0.010019672508236821,0.153564453125,NONE,0.0
0.011959672508236749,0.18808593750000002,NONE,1.0
0.12551967250823212,0.19736328125000002,NONE,1.0
0.23585967250822765,0.15053710937499998,NONE,0.0
0.29661967250822513,2.732421875,Type I,1.0
0.3232796725082241,2.114892578125,Type I,1.0
0.33147967250822374,1.98134765625,Type I,1.0
0.35773967250822264,1.598681640625,Type I,1.0
0.3765796725082219,1.85654296875,Type I,1.0
0.37835967250822183,0.940966796875,Type I,1.0
0.39547967250822114,1.121630859375,Type I,1.0
0.4035996725082208,1.197216796875,Type I,1.0
0.40467967250822073,0.32441406250000004,Type I,0.0
0.4145396725082203,0.8380859375,Type I,1.0
0.4250196725082199,0.930712890625,Type I,1.0
0.4331396725082196,0.918359375,Type I,1.0
0.4372196725082194,2.15517578125,Type I,1.0
0.4492796725082189,0.86005859375,Type I,1.0
0.45851967250821857,0.890478515625,Type I,1.0
0.4624596725082184,1.3330078125,Type I,1.0
0.47523967250821786,0.8111328125,Type I,1.0
0.4849796725082175,1.00126953125,Type I,1.0
0.49419967250821706,0.99677734375,Type I,1.0
0.5102396725082164,1.254931640625,Type I,1.0
0.5141196725082163,1.2205078125,Type I,1.0
0.5234196725082159,1.255322265625,Type I,1.0
0.5313796725082156,0.693505859375,Type II,1.0
0.5413396725082151,0.623046875,Type II,1.0
0.544639672508215,1.22275390625,Type II,1.0
0.5514396725082148,0.5732421875,Type II,1.0
0.5588196725082145,0.396875,Type II,1.0
0.5592796725082144,0.15361328125,Type II,0.0
0.5664196725082141,0.548193359375,Type II,1.0
0.5746596725082138,0.22231445312499998,NONE,1.0
0.5749196725082139,0.15273437499999998,NONE,0.0
0.5753996725082138,3.998779296875,NONE,0.0

Start,End,Type
0.294,0.381,Type I
0.391,0.527,Type I
0.529,0.57,Type II
